RUC,RAZON_SOCIAL,UBIGEO,DIRECCION,ES_ANEXO,DISTRITO,TIPO_PERSONA
20607024503,DISTRIBUCIONES E INVERSIONES BALROM SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040117,OTR. BARRA 7 308 RESIDENCIAL HUARANGUILLO OTR.,0,SACHACA,JURIDICA
20607046370,TRANSPORTES MULTIPLES LUYEL SOC. COMERCIAL DE RESP. LIMITADA - TRANSPORTES MULTIPLES LUYEL S.R.L.,040110,PRO. GOYONECHE D 24,0,MIRAFLORES,JURIDICA
20607075787,REENCAUCHADORA NEW TIRES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,S/N FUNDO EL ROSARIO CAS.,0,CERRO COLORADO,JURIDICA
20607084492,P/R CONSULTING SERVICES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,C 22 LA FLORIDA URB.,0,CERRO COLORADO,JURIDICA
20607088226,PROVIDENCE EDUCATIVE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. LETICIA 315 IV CENTENARIO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607091235,DISTRIBUIDORA ROMINA Y AMY AQP E.I.R.L.,040101,AV. TRIUNFO 212 JORGE CHAVEZ URB.,0,AREQUIPA (CERCADO),JURIDICA
20607110001,BOKINKA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,AV. PROGRESO 800,0,MIRAFLORES,JURIDICA
20607112810,G & J VALGROL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,Q 3 NUEVA ALBORADA P.J.,0,PAUCARPATA,JURIDICA
20607134023,EMPRESA DE TRANSPORTES MAFRE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,E 18 JUAN EL BUENO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607135305,LA TIENDA DEL SEÑOR BICHO S.R.L.,040104,H 1 LA FONDA URB.,0,CERRO COLORADO,JURIDICA
20607139572,CCAITO ÑAN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,7 301 COLEGIO DE INGENIEROS URB. C,0,CAYMA,JURIDICA
20607148482,COMERCIAL FERRETERA SAN FRANCISCO E.I.R.L.,040122,AV. SAN MARTIN DE SOCABAYA 220 SAN MARTIN DE SOCABAYA URB.,0,SOCABAYA,JURIDICA
20607148644,SOFT EMPRESARIAL ASCII SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040122,CAL. GENERAL VARELA 204 LARA URB.,0,SOCABAYA,JURIDICA
20607150096,"EMPRESA COMERCIALIZADORA, DISTRIBUIDORA Y DE SERVICIOS FEDORA SOCIEDAD ANONIMA CERRADA-CODIFED S.A.C",040110,102 SAENZ PEÑA OTR.,0,MIRAFLORES,JURIDICA
20607179388,LA COMERCIAL & MAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040103,H 9 DEAN VALDIVIA ENACE SECTO C.H.,0,CAYMA,JURIDICA
20607199834,DISTRIBUIDORA KIMSA AQP S.R.L.,040102,H 7 AUGUSTO SALAZAR BONDY ASC.,0,ALTO SELVA ALEGRE,JURIDICA
20607205125,DISTRIBUIDORA LUBRICANTES AUTOMOTRIZ EL AVE FENIX S.A.C.,040122,W 25 3 DE OCTUBRE ----,0,SOCABAYA,JURIDICA
20607206814,KAMELOT CONSULTORIA Y CONSTRUCCION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040107,PJ. JOSE MARIA CORBACHO F 5 LEON DEL SUR URB.,0,JACOBO HUNTER,JURIDICA
20607214663,ASOCIACION COMERCIAL PLAZA CERRO JULY,040129,AV. VIDAURRAZGA S/N S/N V-1 MEGACENTRO COMERCIAL MI M ----,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20607236292,METALICA & MECANICA CARANT SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,C 2 ARTESANAL EL MISTI ASC.,0,ALTO SELVA ALEGRE,JURIDICA
20607249271,H H CONSULTORIO ODONTOLOGICO VIRGEN DE CHAPI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,AV. GOYENECHE 101C CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607277363,S & M INGENIERIA Y SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,K 14 LOS ANGELES DE CAYMA URB.,0,CAYMA,JURIDICA
20607285161,DISEÑO Y SERVICIOS MELAFAB SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040109,F 10 FUERTE CENEPA A.H.,0,MARIANO MELGAR,JURIDICA
20607285170,CENTRO MULTIDISCIPLINARIO DE ACOMPAÑAMIENTO PSICOLÓGICO E INVESTIGACIÓN PACQUIYAY SOCIEDAD COMERCIAL,040103,C 23 LEON XIII URB.,0,CAYMA,JURIDICA
20607295094,DISTRIBUIDORA E IMPORTADORA ESAMPLAST SAC,040110,AV. TENIENTE FERRER 201 PUEBLO TRAD. MIRAFLORES ----,0,MIRAFLORES,JURIDICA
20607296988,ZELVA-INN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,AV. FRANCISCO MOSTAJO 609 INDEPENDENCIA P.J.,0,ALTO SELVA ALEGRE,JURIDICA
20607303054,DROGUERIA PRODUCTOS MEDICOS SAN JOSE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. SAN JUAN DE DIOS 419 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607320862,PET'S LINE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040107,A 1 LA COLINA URB.,0,JACOBO HUNTER,JURIDICA
20607331627,MINIMARKETS SUR PERU HENJZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040126,C 9 TABLADA DE CHULLO URB.,0,YANAHUARA,JURIDICA
20607339865,POWERTEL TECHNOLOGY AND SERVICES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,AV. LAS TORRES LL 01 HOYOS RUBIO URB.,0,ALTO SELVA ALEGRE,JURIDICA
20607374521,INDUSTRIAS MOLPIN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,CAR. YURA D 5 ASOCIACION VILLALOBOS AMP ---- 9,0,CERRO COLORADO,JURIDICA
20607377902,DISTRIBUIDORA PAPIRO E.I.R.L.,040101,CAL. CONSUELO 311A,0,AREQUIPA (CERCADO),JURIDICA
20607388891,DISTRIBUIDORA GONZALES & CHORA S.A.C.,040112,K 1 VIRGEN DE COPACABANA A.V.,0,PAUCARPATA,JURIDICA
20607399337,QUEA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,N 2 JUAN VELASCO ALVARADO ZN- ASC.,0,ALTO SELVA ALEGRE,JURIDICA
20607432547,L Y G DISTRIBUIDORA THIAGUITO E.I.R.L.,040129,CAL. VIDAURRAZAGA A 1,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20607461962,INVERSIONES JOAO FERREY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,AV. INDUSTRIAL 101 APIMA ASC.,0,PAUCARPATA,JURIDICA
20607474541,INDUSTRIA COMERCIAL R & S S.R.L.,040104,O 6 CAMPO VERDE I URB.,0,CERRO COLORADO,JURIDICA
20607481467,EMPRESA DE TRANSPORTES Y SERVICIOS LEON SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,A 6 LA ALBORADA COO.,0,CERRO COLORADO,JURIDICA
20607487171,GRUPO SOLUCION & TECNOLOGIA COMERCIAL S.A.C.,040110,AV. SAN MARTIN 503,0,MIRAFLORES,JURIDICA
20607492485,TRANSPORTES BELMYTOR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. ANCON 109,0,MIRAFLORES,JURIDICA
20607494691,COMERCIAL QUINROC SOCIEDAD ANONIMA CERRADA,040122,G 10 LARA URB.,0,SOCABAYA,JURIDICA
20607498319,CORPORACION GAB SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,A 1 NUEVA ESPERANZA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20607513156,TRACTO CARGAS DEL SUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040126,A 8 ENTEL PERU UMACOLLO URB.,0,YANAHUARA,JURIDICA
20607522198,DROGUERIA J & D UNIDOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - J & D UNIDOS S.R.L.,040129,C 17 DOLORES URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20607524255,HOLDING INDUSTRIAL Y COMERCIAL BUNE E.I.R.L.,040103,CAL. LOS ARCES 343 D QUINTA GAMERO RES.,0,CAYMA,JURIDICA
20607526037,CORPORACION D´LUX SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,AV. DANIEL ALCIDES CARRION 265 3 LA PAMPILLA ----,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20607527505,6K SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,C 4 SANTA MARIA URB.,0,PAUCARPATA,JURIDICA
20607564753,DISTRIBUIDORA FRUITALO E.I.R.L.,040104,CAR. YURA 39 CC. COMERCIANTES MERCADO OTR. 8.5,0,CERRO COLORADO,JURIDICA
20607581348,ESTACION DE SERVICIOS OLIMPO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,F 3 EL TREBOL DE UCHUMAYO ASC.,0,AREQUIPA (CERCADO),JURIDICA
20607589420,CASA SHAWARMA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,AV. PORONGOCHE 701 A 4 COOP. CLISA ----,0,PAUCARPATA,JURIDICA
20607604313,DISTRIBUIDORA DROGUERIA FARMA 1 E.I.R.L.,040104,"U 4-B VICTOR ANDRES BELAUNDE, Z P.J.",0,CERRO COLORADO,JURIDICA
20607610224,AROMATIC´S SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,M 15 LAS BUGANVILLAS URB.,0,CERRO COLORADO,JURIDICA
20607617946,ESTACION EL CERREÑO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. LOS MERCADERES 406 319 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607619906,TYDE COMERCIAL E.I.R.L.,040103,F 3 QUINTA LA CAMPIÑA URB.,0,CAYMA,JURIDICA
20607620335,DISTRIBUIDORA LEON E HIJOS E.I.R.L.,040112,CAL. JOSE BERNARDO ALCEDO 113 15 DE ENERO URB.,0,PAUCARPATA,JURIDICA
20607627861,DISTRIBUIDORA MULTISERVICIOS CELIA NSC E.I.R.L.,040112,AV. AMAUTA 107 JOSE CARLOS MARIATEGUI URB.,0,PAUCARPATA,JURIDICA
20607629090,J & N COMERCIAL VIRGEN DEL CARMEN E.I.R.L.,040109,CAL. LAMBAYEQUE 207,0,MARIANO MELGAR,JURIDICA
20607644315,CENTRO DE ESPECIALIDADES MEDICAS LATINOAMERICANO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,G 17 VILLA PORONGOCHE COO.,0,PAUCARPATA,JURIDICA
20607651541,ALIMENTOS Y SERVICIOS SANGO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,CAL. GARCIA CALDERON 107 INGEPENDENCIA P.J.,0,ALTO SELVA ALEGRE,JURIDICA
20607660817,THEA COMERCIAL S.A.C.,040104,CAR. EVITAMIENTO 6,0,CERRO COLORADO,JURIDICA
20607662470,COMERCIAL RIMIPIER E.I.R.L.,040103,CAL. S/N L 3 ENACE C.H.,0,CAYMA,JURIDICA
20607674826,COMUNICACIONES S&C TAMBO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040107,AV. LA FLORIDA 205,0,JACOBO HUNTER,JURIDICA
20607705853,CHRYSVAN DISTRIBUIDORA E.I.R.L.,040104,B 1 VILLA AREQUIPA ASC.,0,CERRO COLORADO,JURIDICA
20607716782,HORIZONTE VYG SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,JR. EL MIRADOR Q 3 AMPLIACIÓN LA TOMILLA P.J.,0,CAYMA,JURIDICA
20607733920,DISTRIBUIDORA FERRETERIA JLR E.I.R.L.,040101,CAL. ALTO DE LA LUNA 344 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607752355,COMERCIAL QUISANI E.I.R.L.,040112,CAL. RAMON CASTILLA 204 MANUEL PRADO URB.,0,PAUCARPATA,JURIDICA
20607765376,COMERCIAL FERRETERIA CERAMICO CENTER SOLAXS E.I.R.L.,040104,B 2 LAS CANTERAS OTR.,0,CERRO COLORADO,JURIDICA
20607765813,IMPORTADORA & DISTRIBUIDORA LATIN HOME E.I.R.L.,040101,CAL. SAN JUAN DE DIOS NROS 627 10 E ASOCIACION IMPORT EXPORT ----,0,AREQUIPA (CERCADO),JURIDICA
20607783323,DISTRIBUIDORA MAMCOND E.I.R.L.,040122,PJ. LA ENCANTADA A 3 QUINTA LA ENCANTADA ASC.,0,SOCABAYA,JURIDICA
20607783668,J & G FENIX SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,AV. PROGRESO 791,0,MIRAFLORES,JURIDICA
20607785989,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL UNICENTRO,040101,CAL. LA MERCED 125,0,AREQUIPA (CERCADO),JURIDICA
20607840271,COMERCIAL JOSS S.R.L.,040104,VIA. EVITAMIENTO S/N U.C.S. ANTONIO UBIC. R. OTR.,0,CERRO COLORADO,JURIDICA
20607843539,PERU ALGAS DEL SUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - PEALSUR S.R.L.,040107,CAL. FRANCISCO BOLOGNESI ZON A B 20 AUGUSTO FREYRE GARCIA P.J.,0,JACOBO HUNTER,JURIDICA
20607847496,GRUPO CRESMAR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,G 4 APVIS ANDRES AVELINO CACE OTR.,0,CERRO COLORADO,JURIDICA
20607850411,KHRISTA IMPORTADORA Y DISTRIBUIDORA S.A.C.,040101,CAL. SAN JUAN DE DIOS 400I CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607852082,DISTRIBUIDORA UNIDAS DEL SUR SOCIEDAD ANONIMA CERRADA,040104,AV. NICOLAS DE PIEROLA 200A ALTO LIBERTAD P.J.,0,CERRO COLORADO,JURIDICA
20607865419,DISTRIBUIDORA YESSMAR E.I.R.L.,040101,"C 1, UNIVERSITARIA URB.",0,AREQUIPA (CERCADO),JURIDICA
20607866202,DISTRIBUIDORA FERZU E.I.R.L.,040103,JR. CUSCO L 7,0,CAYMA,JURIDICA
20607868485,DISTRIBUIDORA DOÑA PETA SUR S.A.C.,040104,CAL. TAHUANTINSUYO 22 TUPAC AMARU URB.,0,CERRO COLORADO,JURIDICA
20607878359,INVERSIONES MULTISERVICIOS CHEPITA FARGO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,AV. LOS INCAS B 1A-1 C.P. SEMIRURAL PACHACUTEC ----,0,CERRO COLORADO,JURIDICA
20607909980,VANCUR SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. ESPINAR 0 202 5A TORRES DE LA ALAMEDA RES.,0,MIRAFLORES,JURIDICA
20607918644,DISTRIBUIDORA Y AFINES L.M. Y R S.R.L.,040104,AV. PERU 103 ALTO LIBERTAD URB.,0,CERRO COLORADO,JURIDICA
20607922277,HANFAR COMERCIAL S.A.C.,040104,OTR. RES. PARQUE NORTE G 401 LA LIBERTAD CERRO COLORAD URB.,0,CERRO COLORADO,JURIDICA
20607922714,COMERCIAL AROCHE S.A.C.,040101,116 LA PERLITA URB.,0,AREQUIPA (CERCADO),JURIDICA
20607933112,ASESORIA Y CONSULTORIA PD SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040122,CAL. AMERICA 300 BELLAPAMPA C.P.,0,SOCABAYA,JURIDICA
20607935913,IMPORTADORA Y DISTRIBUIDORA SELENE E.I.R.L.,040101,CAL. ALTO DE LA LUNA 105 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607941280,COMERCIAL HAKIM EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040129,---- ALCIDES CARRION 257 LA PAMPILLA ----,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20607949485,DIGEMAX DISTRIBUIDORA GERENAL MAX S.A.C.,040110,CAL. LA LIBERTAD 409,0,MIRAFLORES,JURIDICA
20607965120,SERVICIOS SALAS FLORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. SAN JUAN DE DIOS 107 208 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20607981702,EXPRESO ALFREDITO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. UNION 32 CERCADO OTR.,0,AREQUIPA (CERCADO),JURIDICA
20607991031,COMERCIAL ISAVENTAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040129,AV. ANDRES AVELINO CACERES 127 C VISTA HERMOSA ASC.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20608047507,TRANSPORTES DE CARGA ALJAZE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,A 7 CIUDAD MUNICIPAL P.J.,0,CERRO COLORADO,JURIDICA
20608053060,KIMSA PERU COMERCIALIZADORA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. JORGE CHAVEZ 710,0,MIRAFLORES,JURIDICA
20608053078,RIOS Y RIOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040122,B 1 J. ABELARDO QUIÑONES URB.,0,SOCABAYA,JURIDICA
20608076469,TORRES LUNA EMPRESA COMERCIALIZADORA Y DISTRIBUIDORA DEL SUR S.A.C.,040103,PJ. JUAN MANUEL POLAR 112A ACEQUIA ALTA OTR.,0,CAYMA,JURIDICA
20608097288,FULL FIBRA SUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040109,AV. LA REPUBLICA 722,0,MARIANO MELGAR,JURIDICA
20608102737,COMERCIAL Y PRODUCTIVA GRUPO AVA S.A.C.,040112,AV. PROLONGACIÓN BOLOGNESI 711 MIGUEL GRAU OTR.,0,PAUCARPATA,JURIDICA
20608114115,COMERCIAL MILANOIS E.I.R.L.,040101,CAL. PIEROLA 423 G-6 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20608127586,DISTRIBUIDORA Y SERVICIOS GENERALES B & J SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,E 6 EL PERAL FND.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20608130528,PISCIFACTORIA BERAKAH SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040109,AV. LIMA 305 CERCADO DE MARIANO MELGAR URB.,0,MARIANO MELGAR,JURIDICA
20608145371,CAUTEX SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,S 18 AMAZONAS ZONA A ASC.,0,CERRO COLORADO,JURIDICA
20608150456,COMERCIAL ENERGY ICE CREAM S.A.C.,040110,ALM. CALLE S' 11 URBANIZACION ALAMEDA URB.,0,MIRAFLORES,JURIDICA
20608155938,TARPUY ASOCIADOS Y SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040117,AV. 28 DE JULIO 102 PAMPA DE CAMARONES URB.,0,SACHACA,JURIDICA
20608165038,F2M INGENIERIA EN PROYECTOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,CAL. SUCRE 668 LA TOMILLA P.J.,0,CAYMA,JURIDICA
20608177311,TRANSPORTES FAMISA EXPRES SOCIEDAD COMERCIAL DE RESPONS. LTDA. - TRANSPORTES FAMISA EXPRES S.R.L.,040103,---- ARICA 205 FRANCISCO BOLOGNESI ----,0,CAYMA,JURIDICA
20608178873,MULTISERVICIOS RUMI MAQUI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040126,AV. ZAMACOLLA 217,0,YANAHUARA,JURIDICA
20608184466,DISTRIBUIDORA REVILLANA S.A.C.,040109,CAL. JUAN MANUEL POLAR 421C CERCADO DE MARIANO MELGAR URB.,0,MARIANO MELGAR,JURIDICA
20608195956,DITEZZA DISTRIBUIDORA E.I.R.L.,040104,M 8 UPIS EL SALVADOR OTR.,0,CERRO COLORADO,JURIDICA
20608204262,DISTRIBUIDORA Y COMERCIALIZADORA KRISMEL S.R.L.,040104,H 2 JOSE LUIS BUSTAMANTE Y RI A.V.,0,CERRO COLORADO,JURIDICA
20608208845,DISTRIBUIDORA IVONNE E.I.R.L.,040129,R 6 FUNDO EL PERAL URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20608218042,COMERCIAL J  &  V  PERU  E.I.R.L.,040101,CAL. DEAN VALDIVIA 242,0,AREQUIPA (CERCADO),JURIDICA
20608251261,COMERCIAL SOL-LUNA & ESTRELLA E.I.R.L.,040102,AV. LAS TORRES X 16 GENERAL RAFAEL HOYOS RUBI URB.,0,ALTO SELVA ALEGRE,JURIDICA
20608269828,SERVICIOS GENERALES MENFER SOCIEDAD COMERCIAL DE RESPONSABILIDAD,040129,I 5 LOS JARDINES URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20608286927,COMERCIAL GRESA E.I.R.L.,040109,AV. JESUS 419 CERCADO DE MARIANO MELGAR URB.,0,MARIANO MELGAR,JURIDICA
20608286978,SERVICIOS Y NEGOCIOS GENERALES SAYR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,CAL. TRECE DE ABRIL 414,0,ALTO SELVA ALEGRE,JURIDICA
20608290291,TRANSPORTES N & W SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. JERUSALEN 128 206 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20608292439,EMPRESA DE SERVICIOS MULTIPLES TEBRAM SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. GARCIA DE CARBAJAL 705 IV CENTENARIO URB.,0,AREQUIPA (CERCADO),JURIDICA
20608314815,DISTRIBUIDORA FERRETERA ALEMAR E.I.R.L.,040109,CAL. JUAN MANUEL POLAR 703,0,MARIANO MELGAR,JURIDICA
20608327437,BIANCO SUCESORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. SAN CAMILO 202 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20608338579,MULTISERVICIOS VAFER SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040117,D 1 LAS PRADERAS URB.,0,SACHACA,JURIDICA
20608350820,TIENDA TURCA DE AQP E.I.R.L.,040126,CAL. CHULLO 416 SANTA CECILIA URB.,0,YANAHUARA,JURIDICA
20608347195,JAZZARI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,OTR. ZONA A B 6 ALIPIO PONCE VASQUEZ ASC.,0,CERRO COLORADO,JURIDICA
20608366289,COMERCIAL SAIT S.R.L.,040110,PJ. TARAPACA 222,0,MIRAFLORES,JURIDICA
20608375733,GRUPO GASTRONÓMICO VICJO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,AV. PIZARRO B 1-A LA ENCALADA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20608379551,FJ GOLDEN CLASS CAR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040107,AV. ANDRES AVELINO CACERES C 11 TERMINAL TERRESTRE URB.,0,JACOBO HUNTER,JURIDICA
20608385747,ECOFRIO REFRIGERACION COMERCIAL Y AIRE ACONDICIONADO E.I.R.L.,040109,---- SN I 12 SAN JERONIMO ZONA B A.V.,0,MARIANO MELGAR,JURIDICA
20608401092,IMPERIO COMERCIAL SAICO E.I.R.L.,040101,CAL. PIZARRO 411 GALERIA DON LUIS ----,0,AREQUIPA (CERCADO),JURIDICA
20608417169,EL POINT GANADOR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. TENIENTE RODRIGUEZ B 1211 XXX OTR.,0,MIRAFLORES,JURIDICA
20608417231,FERRETERIA & MATIZES JEFRED SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040109,AV. MARISCAL RAMON CASTILLA 701 CERCADO DE MARIANO MELGAR URB.,0,MARIANO MELGAR,JURIDICA
20608418289,ALBUM MAGICO ESTUDIO FOTOGRAFICO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,AV. LAMBRAMANI E 8 LAMBRAMANI URB.,0,AREQUIPA (CERCADO),JURIDICA
20608418441,JUAREZ LAB CENTER SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,D 14 GLORIA IV COO.,0,AREQUIPA (CERCADO),JURIDICA
20608420356,DISTRIBUIDORA FERRETERIA CONFIANZA E.I.R.L,040123,---- COMITE 01 A 9 SAN JOSE P.J.,0,TIABAYA,JURIDICA
20608451138,A3 CONSULTING AND SERVICE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. PUNO 627,0,MIRAFLORES,JURIDICA
20608452509,DENTAL SAN PABLO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-DENTAL SAN PABLO S.R.L.,040101,106 ALAMEDA SAN LAZARO ----,0,AREQUIPA (CERCADO),JURIDICA
20608456962,DISTRIBUIDORA DE PRODUCTOS DE SEGURIDAD INDUSTRIAL YOVANA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMI,040122,K 2 VILLA SOCABAYA URB.,0,SOCABAYA,JURIDICA
20608462041,DISTRIBUIDORA CODEXA SUR E.I.R.L.,040109,CAL. JUNIN 219 MARIANO MELGAR URB.,0,MARIANO MELGAR,JURIDICA
20608463501,COMERCIAL DISTRIBUIDORA MARELIZ E.I.R.L.,040101,AV. JORGE CHAVEZ 702 IV CENTENARIO URB.,0,AREQUIPA (CERCADO),JURIDICA
20608477676,BARISUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040126,AV. EL EJERCITO 111 JARDIN URB.,0,YANAHUARA,JURIDICA
20608506803,J & M DISTRIBUIDORA PERU E.I.R.L.,040103,R2 4 1RO. DE JUNIO ZON B ASC.,0,CAYMA,JURIDICA
20608515161,C & C COMERCIAL LINK S.A.C.,040112,---- 9 DE OCTUBRE 304 MIGUEL GRAU P.J.,0,PAUCARPATA,JURIDICA
20608531751,DISTRIBUIDORA FRUTHIAGOS E.I.R.L.,040104,CAL. 3 PLATAFORMA A PUESTO Nª 3 URB. 0,0,CERRO COLORADO,JURIDICA
20608535455,IMPORTADORA & DISTRIBUIDORA  COMERCIAL MIA E.I.R.L.,040112,AV. JESUS 100 8 C.C. DIVINO JESUS OTR.,0,PAUCARPATA,JURIDICA
20608545990,COMERCIAL KORI LLACTA E.I.R.L.,040128,CAL. ZN.3 SECT.A CMTE.6 L 15 ASC. URB.CIUDAD DE DIOS URB.,0,YURA,JURIDICA
20608547500,P&P INVERSIONES Y SERVICIOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - P&PINVSERV S.R.L.,040107,AV. LAS AMERICAS C 2 CAMINOS DEL INCA P.J.,0,JACOBO HUNTER,JURIDICA
